text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
the frolicking dogs engaged in friendly play.,/datadrive2/MeViS_release/train/JPEGImages/9582fa317793,180,1920,1080,/datadrive2/MeViS_release/train/masks/9582fa317793/17,9582fa317793_17,0,179,/datadrive2/MeViS_release/train/boxes/9582fa317793/17
the dynamic play behavior exhibited by the two dogs.,/datadrive2/MeViS_release/train/JPEGImages/9582fa317793,180,1920,1080,/datadrive2/MeViS_release/train/masks/9582fa317793/18,9582fa317793_18,0,179,/datadrive2/MeViS_release/train/boxes/9582fa317793/18
white dog battling with another dog,/datadrive2/MeViS_release/train/JPEGImages/9582fa317793,180,1920,1080,/datadrive2/MeViS_release/train/masks/9582fa317793/19,9582fa317793_19,0,179,/datadrive2/MeViS_release/train/boxes/9582fa317793/19
brown and white dog battling with another dog,/datadrive2/MeViS_release/train/JPEGImages/9582fa317793,180,1920,1080,/datadrive2/MeViS_release/train/masks/9582fa317793/20,9582fa317793_20,0,179,/datadrive2/MeViS_release/train/boxes/9582fa317793/20
man squatting on the ground and standing up,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/0,279d556a8cc4_0,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/0
man standing on the left wearing a black jacket and taking a few steps back,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/1,279d556a8cc4_1,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/1
man standing motionless in front of car,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/2,279d556a8cc4_2,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/2
man standing next to the car door and turning slightly,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/3,279d556a8cc4_3,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/3
man juggling with a thing moving around,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/4,279d556a8cc4_4,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/4
man dancing in the middle,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/5,279d556a8cc4_5,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/5
parked black car without moving position,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/6,279d556a8cc4_6,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/6
object being played by the man dancing in the middle,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/7,279d556a8cc4_7,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/7
man in white shirt standing on left without moving,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/8,279d556a8cc4_8,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/8
a dancing man,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/9,279d556a8cc4_9,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/9
man squatting on the ground and staying up,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/10,279d556a8cc4_10,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/10
man staying on the left-side wearing a black jacket and taking a few steps back,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/11,279d556a8cc4_11,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/11
man staying motionless in front of car,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/12,279d556a8cc4_12,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/12
man staying next to the car door and turning slightly,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/13,279d556a8cc4_13,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/13
man juggling with a thing shifting around,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/14,279d556a8cc4_14,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/14
parked black car without shifting position,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/15,279d556a8cc4_15,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/15
man in white shirt staying on left-side without shifting,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/16,279d556a8cc4_16,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/16
parked black car without altering location,/datadrive2/MeViS_release/train/JPEGImages/279d556a8cc4,90,854,480,/datadrive2/MeViS_release/train/masks/279d556a8cc4/17,279d556a8cc4_17,0,89,/datadrive2/MeViS_release/train/boxes/279d556a8cc4/17
ten people dancing,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/0,276385b359e4_0,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/0
the leftmost one of the ten dancing persons,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/1,276385b359e4_1,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/1
dancing man in black clothes in the front row,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/2,276385b359e4_2,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/2
dancing lead dancer wearing a hat,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/3,276385b359e4_3,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/3
woman in red dancing,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/4,276385b359e4_4,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/4
man in white clothes dancing with hands in pockets,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/5,276385b359e4_5,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/5
people are dancing,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/6,276385b359e4_6,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/6
the left-sidemost one of the ten dancing humans,/datadrive2/MeViS_release/train/JPEGImages/276385b359e4,90,854,480,/datadrive2/MeViS_release/train/masks/276385b359e4/7,276385b359e4_7,0,89,/datadrive2/MeViS_release/train/boxes/276385b359e4/7
little girl sticking a stick into the toilet next to the toilet,/datadrive2/MeViS_release/train/JPEGImages/d1e9e93c2ba7,90,586,480,/datadrive2/MeViS_release/train/masks/d1e9e93c2ba7/0,d1e9e93c2ba7_0,0,89,/datadrive2/MeViS_release/train/boxes/d1e9e93c2ba7/0
a child unclog the toilet,/datadrive2/MeViS_release/train/JPEGImages/d1e9e93c2ba7,90,586,480,/datadrive2/MeViS_release/train/masks/d1e9e93c2ba7/1,d1e9e93c2ba7_1,0,89,/datadrive2/MeViS_release/train/boxes/d1e9e93c2ba7/1
man looking forward,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/0,36e4bfccfaee_0,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/0
goat moving around,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/1,36e4bfccfaee_1,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/1
preson feed goat,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/3,36e4bfccfaee_3,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/3
goat eating grass,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/2,36e4bfccfaee_2,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/2
goats moving around and eating,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/4,36e4bfccfaee_4,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/4
five goats eating and moving,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/5,36e4bfccfaee_5,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/5
the goat that goes from the far left to the far right in the back,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/6,36e4bfccfaee_6,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/6
sheep feeder,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/8,36e4bfccfaee_8,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/8
two goats with horns,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/7,36e4bfccfaee_7,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/7
human feeding,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/9,36e4bfccfaee_9,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/9
the goat keep eating,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/10,36e4bfccfaee_10,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/10
goat shifting around,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/11,36e4bfccfaee_11,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/11
goat feasting grass,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/12,36e4bfccfaee_12,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/12
goats shifting around and feasting,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/13,36e4bfccfaee_13,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/13
five goats feasting and shifting,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/14,36e4bfccfaee_14,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/14
the goat that goes from the far left-side to the far right-side in the back,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/15,36e4bfccfaee_15,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/15
the goat keep feasting,/datadrive2/MeViS_release/train/JPEGImages/36e4bfccfaee,60,1920,908,/datadrive2/MeViS_release/train/masks/36e4bfccfaee/16,36e4bfccfaee_16,0,59,/datadrive2/MeViS_release/train/boxes/36e4bfccfaee/16
player wearing red number 11 jersey moving laterally to the right to catch the ball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/0,6ff987777793_0,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/0
the guy who dribbles for the layup,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/1,6ff987777793_1,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/1
moving basketball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/2,6ff987777793_2,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/2
"the bicycle parked on the sidelines, next to the topless man standing",/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/3,6ff987777793_3,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/3
player wearing hat running from midfield to basket and jumping for rebound,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/4,6ff987777793_4,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/4
man in gray shirt and black shorts running behind ball holder,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/5,6ff987777793_5,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/5
men playing basketball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/6,6ff987777793_6,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/6
player wearing red number 11 jersey shifting laterally to the right-side to catch the ball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/7,6ff987777793_7,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/7
shifting basketball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/8,6ff987777793_8,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/8
"the bicycle parked on the sidelines, next to the topless man staying",/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/9,6ff987777793_9,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/9
player wearing hat jogging from midfield to basket and leaping for rebound,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/10,6ff987777793_10,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/10
man in gray shirt and black shorts jogging behind ball holder,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/11,6ff987777793_11,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/11
men frolicking basketball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/12,6ff987777793_12,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/12
player wearing red number 11 jersey moving laterally towards the right to catch the ball,/datadrive2/MeViS_release/train/JPEGImages/6ff987777793,90,854,480,/datadrive2/MeViS_release/train/masks/6ff987777793/13,6ff987777793_13,0,89,/datadrive2/MeViS_release/train/boxes/6ff987777793/13
man walking in the distance from right to left,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/1,e747bc6869c4_1,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/1
two bulls charging towards each other and pushing forward with their heads,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/0,e747bc6869c4_0,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/0
man holding a stick walking in the distance,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/2,e747bc6869c4_2,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/2
man walking around the top left corner,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/3,e747bc6869c4_3,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/3
person stand and walk left,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/5,e747bc6869c4_5,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/5
cow fight,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/4,e747bc6869c4_4,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/4
person walk left then squat down,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/6,e747bc6869c4_6,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/6
person walk right,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/7,e747bc6869c4_7,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/7
right one of the fighting cows at beginning,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/8,e747bc6869c4_8,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/8
left one of the fighting cows at beginning,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/9,e747bc6869c4_9,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/9
man moves to the left then disappears,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/10,e747bc6869c4_10,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/10
man in a black suit walking from the right with a white rope and squatting down,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/11,e747bc6869c4_11,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/11
man moving to right,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/12,e747bc6869c4_12,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/12
two bulls fighting,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/13,e747bc6869c4_13,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/13
the two cows that are fighting.,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/14,e747bc6869c4_14,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/14
the pair of cows engaged in a fight.,/datadrive2/MeViS_release/train/JPEGImages/e747bc6869c4,121,1920,1080,/datadrive2/MeViS_release/train/masks/e747bc6869c4/15,e747bc6869c4_15,0,120,/datadrive2/MeViS_release/train/boxes/e747bc6869c4/15
